LakeIndex,Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,LakeType,LakeArea_km2,Climate,Temp_C,DO_mgL,pH,Cond_uScm,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,k600_md,Wind_ms
115,183,"GitaruExit",4,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01075259067,0.01058741801,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",4,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01310943045,0.00785900979,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",4,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01428996306,0.01317303412,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",4,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01687073052,0.00840678038,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",17,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.4369382942,0.007030576803,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",17,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.08305452744,0.006607238916,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",17,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.7630246859,0.01000336726,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",18,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05716765339,0.00910283668,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",18,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05384336345,0.008083422411,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",18,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01049657544,0.01029179035,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",18,3,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0122403568,0.00741571476,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",1,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.3714436938,0.006889496301,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",3,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.4143383012,0.006804788905,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",3,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.04768664925,0.006674635404,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",3,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,4.121489269,0.01046327865,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",4,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.06494944821,0.007468123988,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",4,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05309807069,0.009802209468,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",4,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.009965064561,0.008999947192,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",4,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01149086785,0.007687364286,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",20,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.1783235891,0.006908874991,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",20,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01922578872,0.006729449124,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",20,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01596772379,0.009428464059,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",20,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01382935415,0.008002536179,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",20,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0221218166,0.009232299628,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",21,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.04653153576,0.006438494541,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",21,4,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.654085389,0.008907624466,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",20,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0244931055,0.01517647965,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",20,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03428839056,0.007507337216,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuInlet",20,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.2236943212,0.006945801721,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",20,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02631119599,0.00707060616,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaInlet",21,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05210984637,0.006952890254,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaMid",21,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02585864234,0.007372897964,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",21,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03009164487,0.007640411233,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",22,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03765974229,0.007190696008,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruInlet",22,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02786598971,0.006949331614,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",22,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02497315917,0.007358861717,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",22,5,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03345891777,0.02299555943,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",2,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.08495071471,0.01434232852,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",2,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05316943073,0.01917098063,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",2,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.08539871283,0.007851747567,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",3,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03273861041,0.01003198536,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",3,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01994247183,0.007433260564,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",3,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02483031548,0.007569638792,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",3,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02196757132,0.007768156974,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",17,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.2098599049,0.008483950275,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",17,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03267286465,0.008838901761,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",17,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.1663450867,0.0237242293,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",18,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01349092077,0.008718772635,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",18,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05126163565,0.007911326624,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",18,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03321498895,0.007992002475,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",18,6,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02640533142,0.00774777581,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",2,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.1300188836,0.00807886054,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",2,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.07082293613,0.008674358841,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",2,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05668096534,0.02473215605,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",3,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01237821913,0.008817150153,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",3,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02165647061,0.007636513437,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",3,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0167918637,0.00856196663,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",3,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01247466877,0.008172243253,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",19,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.1807475232,0.00824853441,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",19,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03868027966,0.009942871475,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",19,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03023348606,0.01228922051,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",20,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.06184106257,0.008993964826,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",20,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03705549829,0.00832710266,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",20,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0108232073,0.008639899708,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",20,7,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01130670094,0.008289342407,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",3,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.240465627,0.007972475515,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",3,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03170231846,0.009667497778,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",3,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02548138598,0.01053456629,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",4,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.008978499044,0.009296579778,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",4,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.008417980955,0.007746313284,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",4,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.008594817468,0.009260578166,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",4,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.008950899245,0.009263356579,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",19,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.2430073361,0.00782793971,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",20,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01093530861,0.01088141731,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",20,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.008236244168,0.00675196908,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",20,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03122160578,0.008298371551,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"Masinga Bridge",20,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.05277830721,0.01026953984,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",20,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02273523148,0.009143800077,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",20,8,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.04285763814,0.01175837417,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",5,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.4282940521,0.007383089452,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",5,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01312588824,0.008155118915,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",5,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03860227149,0.009585365339,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",6,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02518260273,0.00759283317,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",6,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02392164054,0.01109946717,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",6,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02958746566,0.01054215,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",6,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03505195409,0.007021302193,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",19,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.4022447854,0.007322704299,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",19,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02700460005,0.007841354383,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",19,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02489230471,0.01001116779,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",20,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02906072748,0.008651888522,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",20,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0154651224,0.007997883854,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",20,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02377000797,0.009152775312,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",20,9,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01641619888,0.007016171357,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",4,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.5811320808,0.007216038329,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",4,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01934962936,0.007202875112,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",4,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03642217874,0.01002968699,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",9,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.3082981736,0.008290042154,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",9,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03037624157,0.007405973731,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",9,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.03193053381,0.01042922248,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",10,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.04645428331,0.009750036455,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",10,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.0295117986,0.006345762784,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruExit",10,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.04345126896,0.00887965046,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"GitaruIntake",10,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.045209089,0.008595632215,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"SaganaBridge",21,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.1443016913,0.007492230805,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaIntake",21,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.02311185715,0.007183412007,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"MasingaBridge",21,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.01992909684,0.01069390879,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuExit",22,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.321546588,0.008314262104,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
115,183,"KamburuIntake",22,10,2012,NaT,fortnightly,fortnightly,-0.897587,37.485506,reservoir,69.71,2,NaN,NaN,NaN,NaN,NaN,<undefined>,0.1242019246,0.007532856403,<undefined>,NaN,NaN,NaN,NaN,NaN,2.675
