Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	run_on_river	Latitude	Longitude	Climate	Slope	Watershed Area	River width	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	F_CH4_ebb_units	FN2O_avg_val	FN2O_UNITS	Strahler order	Discharge_mean	Discharge_mean_units	Velocity	Velocity_units	Temperature	DO	DO_units	pH	Conductivity	DOC_value	DOC_units	DIC_value	DIC_units	k	k600	k_units	Comments
45	Congo River basin	16	12	2013	3:05:00 PM	single	single	YES	-2.13287	16.20167	3			4200	5713	ppm	direct	126	nmol/L																	27.7												
45	Congo River basin	17	12	2013	7:00:00 AM	single	single	YES	-2.57983	16.22316	3			5600	4840	ppm	direct	59	nmol/L																	27.7												
45	Congo River basin	17	12	2013	10:30:00 AM	single	single	YES	-2.85295	16.19966	3			10	4430	ppm	direct	672	nmol/L																	23.4												
45	Congo River basin	17	12	2013	1:36:00 PM	single	single	YES	-2.938557	16.141095	3			150	5923	ppm	direct	123	nmol/L																	27.6												
45	Congo River basin	17	12	2013	3:05:00 PM	single	single	YES	-3.01573	16.18627	3			2400	5813	ppm	direct	44	nmol/L																	27.7												
45	Congo River basin	18	12	2013	7:20:00 AM	single	single	YES	-3.17771	16.19681	3			750	4669	ppm	direct	68	nmol/L																	27.1												
45	Congo River basin	18	12	2013	9:05:00 AM	single	single	YES	-3.30154	16.23543	3			13	6880	ppm	direct	1023	nmol/L																	24.3												
45	Congo River basin	18	12	2013	10:44:00 AM	single	single	YES	-3.42917	16.15668	3			1700	5963	ppm	direct	43	nmol/L																	27.6												
45	Congo River basin	18	12	2013	12:16:00 PM	single	single	YES	-3.5627	16.09921	3			11	1582	ppm	direct	349	nmol/L																	24.3												
45	Congo River basin	18	12	2013	3:41:00 PM	single	single	YES	-3.81736	15.9486	3			1100	5868	ppm	direct	33	nmol/L																	27.6												
45	Congo River basin	19	12	2013	5:26:00 AM	single	single	YES	-3.94913	15.9083	3			70	1903	ppm	direct	285	nmol/L																	25.1												
45	Congo River basin	19	12	2013	7:34:00 AM	single	single	YES	-4.01882	15.61529	3			1300	5826	ppm	direct	27	nmol/L																	27.6												
45	Congo River basin	19	12	2013	9:45:00 AM	single	single	YES	-4.19277	15.52579	3			7000	5635	ppm	direct	24	nmol/L																	27.7												
45	Congo River basin	19	12	2013	10:40:00 AM	single	single	YES	-4.25321	15.557399	3			140	1974	ppm	direct	729	nmol/L																	26.1												
45	Congo River basin	19	12	2013	1:10:00 PM	single	single	YES	-4.30655	15.3504	3			5400	5343	ppm	direct	82	nmol/L																	27.8												
45	Congo River basin	13	3	2014	8:52:00 AM	single	single	YES	0.50746	24.17412	1			90	1945	ppm	direct	128	nmol/L																	26.4												
45	Congo River basin	13	3	2014	10:21:00 AM	single	single	YES	0.49335	24.16961	1			330	1465	ppm	direct	147	nmol/L																	26.5												
45	Congo River basin	13	3	2014	4:39:00 PM	single	single	YES	0.5	24.17639	1			75	1834	ppm	direct	735	nmol/L																	26.2												
45	Congo River basin	13	3	2014	5:11:00 PM	single	single	YES	0.49833	24.169422	1			6	3143	ppm	direct	2592	nmol/L																	26.8												
45	Congo River basin	14	3	2014	8:35:00 AM	single	single	YES	0.49583	24.17611	1			20	2153	ppm	direct	197	nmol/L																	26.4												
45	Congo River basin	14	3	2014	9:26:00 AM	single	single	YES	0.496481	24.175383	1			20	2123	ppm	direct	183	nmol/L																	26.5												
45	Congo River basin	14	3	2014	10:01:00 AM	single	single	YES	0.49722	24.1775	1			65	2326	ppm	direct	575	nmol/L																	25												
45	Congo River basin	17	3	2014	8:46:00 AM	single	single	YES	0.76278	24.596577	1			15	5093	ppm	direct	676	nmol/L																	24												
45	Congo River basin	17	3	2014	9:35:00 AM	single	single	YES	0.7575	24.59611	1			3	2688	ppm	direct	1179	nmol/L																	24.1												
45	Congo River basin	17	3	2014	10:11:00 AM	single	single	YES	0.77889	24.604306	1			14	5327	ppm	direct	689	nmol/L																	24.2												
45	Congo River basin	18	3	2014	8:32:00 AM	single	single	YES	0.765448	24.59778	1			21	5005	ppm	direct	719	nmol/L																	24.3												
45	Congo River basin	18	3	2014	9:01:00 AM	single	single	YES	0.77745	24.60278	1			15	4992	ppm	direct	712	nmol/L																	24.3												
45	Congo River basin	18	3	2014	9:42:00 AM	single	single	YES	0.784294	24.603938	1			14	5672	ppm	direct	779	nmol/L																	24.3												
45	Congo River basin	20	3	2014	9:02:00 AM	single	single	YES	0.74083	24.5629	1			21	3533	ppm	direct	816	nmol/L																	24.2												
45	Congo River basin	20	3	2014	10:13:00 AM	single	single	YES	0.73722	24.56306	1			40	3565	ppm	direct	1034	nmol/L																	24.3												
45	Congo River basin	20	3	2014	10:58:00 AM	single	single	YES	0.73639	24.56194	1			2500	2008	ppm	direct	882	nmol/L																	25.2												
45	Congo River basin	20	3	2014	11:25:00 AM	single	single	YES	0.72972	24.55889	1			2500	1604	ppm	direct	79	nmol/L																	27.9												
45	Congo River basin	21	3	2014	9:32:00 AM	single	single	YES	0.7325	24.56389	1			2500	1700	ppm	direct	269	nmol/L																	28.1												
45	Congo River basin	21	3	2014	10:16:00 AM	single	single	YES	0.72444	24.56056	1			2500	1472	ppm	direct	86	nmol/L																	27.7												
45	Congo River basin	21	3	2014	10:58:00 AM	single	single	YES	0.71583	24.5575	1			1500	1599	ppm	direct	322	nmol/L																	27.8												
45	Congo River basin	10	6	2014	5:24:00 AM	single	single	YES	0.50522	25.18681	1			650	1670	ppm	direct	63	nmol/L																	27.1												
45	Congo River basin	10	6	2014	7:55:00 AM	single	single	YES	0.5617	25.12465	1			100	2563	ppm	direct	293	nmol/L																	25.7												
45	Congo River basin	10	6	2014	9:14:00 AM	single	single	YES	0.57726	25.12037	1			350	1439	ppm	direct	102	nmol/L																	26.4												
45	Congo River basin	10	6	2014	1:00:00 PM	single	single	YES	0.58076	24.76016	1			1050	1699	ppm	direct	69	nmol/L																	27.7												
45	Congo River basin	10	6	2014	2:33:00 PM	single	single	YES	0.62863	24.66369	1			20	5268	ppm	direct	918	nmol/L																	23.8												
45	Congo River basin	10	6	2014	4:22:00 PM	single	single	YES	0.73787	24.56351	1			35	5859	ppm	direct	828	nmol/L																	24.3												
45	Congo River basin	11	6	2014	4:46:00 AM	single	single	YES	0.75207	24.38852	1			2300	1807	ppm	direct	168	nmol/L																	27.3												
45	Congo River basin	11	6	2014	6:38:00 AM	single	single	YES	0.76418	24.26162	1			600	2286	ppm	direct	164	nmol/L																	27.5												
45	Congo River basin	11	6	2014	10:57:00 AM	single	single	YES	1.00697	24.07055	1			3700	1767	ppm	direct	169	nmol/L																	27.8												
45	Congo River basin	11	6	2014	1:27:00 PM	single	single	YES	1.07721	23.945599	1			10	3475	ppm	direct	733	nmol/L																	24.9												
45	Congo River basin	11	6	2014	4:15:00 PM	single	single	YES	1.1439	23.64689	1			3800	1710	ppm	direct	167	nmol/L																	28.8												
45	Congo River basin	12	6	2014	5:00:00 AM	single	single	YES	1.23029	23.61245	1			870	1754	ppm	direct	184	nmol/L																	28.2												
45	Congo River basin	12	6	2014	7:41:00 AM	single	single	YES	1.339973	23.422926	1			10	3591	ppm	direct	852	nmol/L																	23.8												
45	Congo River basin	12	6	2014	9:33:00 AM	single	single	YES	1.47916	23.37817	1			6800	1791	ppm	direct	141	nmol/L																	28.3												
45	Congo River basin	12	6	2014	10:39:00 AM	single	single	YES	1.517034	23.34674	1			18	10670	ppm	direct	638	nmol/L																	24.2												
45	Congo River basin	12	6	2014	3:25:00 PM	single	single	YES	1.8104	23.06598	1			5200	1567	ppm	direct	164	nmol/L																	29.3												
45	Congo River basin	13	6	2014	8:13:00 AM	single	single	YES	1.99233	22.70948	1			7200	1514	ppm	direct	135	nmol/L																	28.7												
45	Congo River basin	13	6	2014	9:44:00 AM	single	single	YES	2.05005	22.720645	1			430	6444	ppm	direct	558	nmol/L																	27.7												
45	Congo River basin	13	6	2014	11:39:00 AM	single	single	YES	2.1277	22.59548	1			20	8035	ppm	direct	820	nmol/L																	24.5												
45	Congo River basin	13	6	2014	2:28:00 PM	single	single	YES	2.19798	22.45144	1			24	3346	ppm	direct	743	nmol/L																	25.1												
45	Congo River basin	14	6	2014	5:20:00 AM	single	single	YES	2.20191	22.3409	1			5100	1571	ppm	direct	209	nmol/L																	28.5												
45	Congo River basin	14	6	2014	10:20:00 AM	single	single	YES	2.21681	21.98516	1			17	9432	ppm	direct	1163	nmol/L																	24.6												
45	Congo River basin	14	6	2014	12:27:00 PM	single	single	YES	2.177914	21.662718	2			5700	1629	ppm	direct	420	nmol/L																	29												
45	Congo River basin	14	6	2014	3:48:00 PM	single	single	YES	2.17607	21.66269	2			6	11211	ppm	direct	4033	nmol/L																	24.8												
45	Congo River basin	15	6	2014	5:09:00 AM	single	single	YES	2.10542	21.48115	2			5000	1390	ppm	direct	121	nmol/L																	28.8												
45	Congo River basin	15	6	2014	10:30:00 AM	single	single	YES	2.07412	21.14133	2			8	9282	ppm	direct	12823	nmol/L																	27.6												
45	Congo River basin	15	6	2014	1:10:00 PM	single	single	YES	2.04397	21.08333	2			4300	1229	ppm	direct	156	nmol/L																	28.7												
45	Congo River basin	15	6	2014	2:29:00 PM	single	single	YES	2.0506	21.02231	2			25	11133	ppm	direct	3118	nmol/L																	26.8												
45	Congo River basin	16	6	2014	6:29:00 AM	single	single	YES	1.967991	20.694432	2			1.5	12304	ppm	direct	4258	nmol/L																	24												
45	Congo River basin	16	6	2014	7:22:00 AM	single	single	YES	1.96829	20.668631	2			5	15375	ppm	direct	8257	nmol/L																	24.8												
45	Congo River basin	16	6	2014	8:35:00 AM	single	single	YES	1.9978	20.57103	2			7800	1360	ppm	direct	122	nmol/L																	28.5												
45	Congo River basin	16	6	2014	11:10:00 AM	single	single	YES	2.017185	20.419171	2			10	15278	ppm	direct	38308	nmol/L																	25.5												
45	Congo River basin	16	6	2014	12:05:00 PM	single	single	YES	2.004854	20.375702	2			2.5	10189	ppm	direct	13342	nmol/L																	25.5												
45	Congo River basin	16	6	2014	2:30:00 PM	single	single	YES	1.96333	20.19882	2			5300	1424	ppm	direct	234	nmol/L																	28.8												
45	Congo River basin	16	6	2014	4:05:00 PM	single	single	YES	1.97888	20.12881	2			7500	15905	ppm	direct	18288	nmol/L																	24.3												
45	Congo River basin	17	6	2014	5:00:00 AM	single	single	YES	1.97205	20.065125	2			5	9813	ppm	direct	1359	nmol/L																	27												
45	Congo River basin	17	6	2014	8:10:00 AM	single	single	YES	1.90961	19.81715	1			240	9787	ppm	direct	1780	nmol/L																	25.8												
45	Congo River basin	17	6	2014	9:27:00 AM	single	single	YES	1.85561	19.78517	1			11300	1395	ppm	direct	347	nmol/L																	28.9												
45	Congo River basin	17	6	2014	1:05:00 PM	single	single	YES	1.81498	19.47446	1			20	15692	ppm	direct	21503	nmol/L																	28												
45	Congo River basin	17	6	2014	2:50:00 PM	single	single	YES	1.7563	19.36773	1			4800	1772	ppm	direct	206	nmol/L																	29.3												
45	Congo River basin	18	6	2014	5:30:00 AM	single	single	YES	1.51539	19.01712	1			4800	1278	ppm	direct	220	nmol/L																	28.9												
45	Congo River basin	18	6	2014	7:35:00 AM	single	single	YES	1.48418	18.92762	1			8	15788	ppm	direct	11594	nmol/L																	24.3												
45	Congo River basin	18	6	2014	12:10:00 PM	single	single	YES	1.22534	18.66453	1			4300	1364	ppm	direct	173	nmol/L																	29.1												
45	Congo River basin	18	6	2014	3:00:00 PM	single	single	YES	1.03679	18.54188	1			30	16785	ppm	direct	52875	nmol/L																	28.7												
45	Congo River basin	18	6	2014	4:35:00 PM	single	single	YES	0.92878	18.45535	1			6	9749	ppm	direct	8349	nmol/L																	27.3												
45	Congo River basin	19	6	2014	5:35:00 AM	single	single	YES	0.87151	18.3932	1			6000	1335	ppm	direct	254	nmol/L																	28.8												
45	Congo River basin	19	6	2014	8:30:00 AM	single	single	YES	0.68552	18.40132	1			500	4638	ppm	direct	427	nmol/L																	27.6												
45	Congo River basin	19	6	2014	11:05:00 AM	single	single	YES	0.46291	18.32476	1			7400	1317	ppm	direct	312	nmol/L																	29												
45	Congo River basin	19	6	2014	12:45:00 PM	single	single	YES	0.37927	18.33594	1			15	16764	ppm	direct	25536	nmol/L																	27.2												
45	Congo River basin	19	6	2014	3:30:00 PM	single	single	YES	0.10862	18.29738	1			230	11760	ppm	direct	286	nmol/L																	27												
45	Congo River basin	20	6	2014	11:55:00 AM	single	single	YES	0.07411	18.31294	1			480	6326	ppm	direct	368	nmol/L																	27.5												
45	Congo River basin	20	6	2014	1:00:00 PM	single	single	YES	0.08878	18.29954	1			110	11188	ppm	direct	393	nmol/L																	29.1												
45	Congo River basin	21	6	2014	6:05:00 AM	single	single	YES	0.03617	18.21978	1			2000	1320	ppm	direct	131	nmol/L																	28.8												
45	Congo River basin	21	6	2014	9:05:00 AM	single	single	YES	-0.13231	18.03406	1			11	16942	ppm	direct	31117	nmol/L																	24.3												
45	Congo River basin	21	6	2014	10:40:00 AM	single	single	YES	-0.27966	17.98013	1			8000	1499	ppm	direct	192	nmol/L																	28.7												
45	Congo River basin	21	6	2014	3:45:00 PM	single	single	YES	-0.35979	17.7493	1			85	13955	ppm	direct	6155	nmol/L																	28.4												
45	Congo River basin	23	6	2014	5:25:00 AM	single	single	YES	0.45521	18.01536	1			95	8726	ppm	direct	674	nmol/L																	27.5												
45	Congo River basin	23	6	2014	6:50:00 AM	single	single	YES	0.43545	17.95775	1			2000	1856	ppm	direct	179	nmol/L																	28.3												
45	Congo River basin	23	6	2014	8:55:00 AM	single	single	YES	0.3213	17.94802	1			18	15002	ppm	direct	30501	nmol/L																	26.2												
45	Congo River basin	23	6	2014	1:00:00 PM	single	single	YES	-0.03344	17.74838	1			4700	1555	ppm	direct	223	nmol/L																	28.9												
45	Congo River basin	24	6	2014	5:30:00 AM	single	single	YES	-0.50086	17.70299	1			15300	2510	ppm	direct	226	nmol/L																	28.4												
45	Congo River basin	24	6	2014	7:10:00 AM	single	single	YES	-0.60979	17.6667	2			9000	1517	ppm	direct	225	nmol/L																	28.4												
45	Congo River basin	24	6	2014	12:40:00 PM	single	single	YES	-0.60096	17.80677	1			260	2949	ppm	direct	391	nmol/L																	28.8												
45	Congo River basin	25	6	2014	6:44:00 AM	single	single	YES	-0.92104	17.38049	2			6800	2303	ppm	direct	102	nmol/L																	28.1												
45	Congo River basin	25	6	2014	8:15:00 AM	single	single	YES	-0.93318	17.41887	2			85	10176	ppm	direct	3359	nmol/L																	25.4												
45	Congo River basin	25	6	2014	10:56:00 AM	single	single	YES	-1.07204	17.25941	2			40	8415	ppm	direct	966	nmol/L																	23.9												
45	Congo River basin	25	6	2014	2:30:00 PM	single	single	YES	-1.11615	16.98184	3			9500	1883	ppm	direct	61	nmol/L																	28.1												
45	Congo River basin	25	6	2014	4:30:00 PM	single	single	YES	-1.21323	16.82852	2			10500	5892	ppm	direct	220	nmol/L																	27.3												
45	Congo River basin	26	6	2014	5:58:00 AM	single	single	YES	-1.44976	16.70918	3			11000	1998	ppm	direct	85	nmol/L																	27.9												
45	Congo River basin	26	6	2014	9:15:00 AM	single	single	YES	-1.71856	16.66493	3			185	16287	ppm	direct	34451	nmol/L																	25.9												
45	Congo River basin	26	6	2014	10:55:00 AM	single	single	YES	-1.83955	16.55708	3			10500	2529	ppm	direct	1486	nmol/L																	28												
45	Congo River basin	26	6	2014	12:37:00 PM	single	single	YES	-1.88037	16.5707	3			45	14551	ppm	direct	56236	nmol/L																	27.6												
45	Congo River basin	26	6	2014	5:43:00 PM	single	single	YES	-2.12641	16.30363	3			28	7643	ppm	direct	2625	nmol/L																	26.6												
45	Congo River basin	27	6	2014	6:00:00 AM	single	single	YES	-2.1363	16.21045	3			4000	2206	ppm	direct	194	nmol/L																	27.9												
45	Congo River basin	27	6	2014	11:59:00 AM	single	single	YES	-2.58017	16.22771	3			5800	1970	ppm	direct	60	nmol/L																	28.1												
45	Congo River basin	27	6	2014	3:04:00 PM	single	single	YES	-2.85292	16.19969	3			15	2096	ppm	direct	625	nmol/L																	24.5												
45	Congo River basin	28	6	2014	8:20:00 AM	single	single	YES	-3.03441	16.18713	3			2000	2415	ppm	direct	23	nmol/L																	28.1												
45	Congo River basin	28	6	2014	10:29:00 AM	single	single	YES	-3.16467	16.210238	3			600	2142	ppm	direct	110	nmol/L																	27.3												
45	Congo River basin	28	6	2014	12:40:00 PM	single	single	YES	-3.30641	16.24334	3			12	1838	ppm	direct	918	nmol/L																	23.9												
45	Congo River basin	28	6	2014	2:37:00 PM	single	single	YES	-3.43544	16.15209	3			1400	3459	ppm	direct	43	nmol/L																	27.9												
45	Congo River basin	28	6	2014	4:18:00 PM	single	single	YES	-3.56176	16.09987	3			12	1087	ppm	direct	255	nmol/L																	24.3												
45	Congo River basin	29	6	2014	6:46:00 AM	single	single	YES	-3.760667	15.993104	3			9	2483	ppm	direct	381	nmol/L																	23.6												
45	Congo River basin	29	6	2014	7:44:00 AM	single	single	YES	-3.82762	15.94585	3			1300	3442	ppm	direct	27	nmol/L																	27.7												
45	Congo River basin	29	6	2014	9:51:00 AM	single	single	YES	-3.94968	15.91093	3			70	1726	ppm	direct	195	nmol/L																	24.3												
